speech,date,state,year
"Mr. Speaker. last week. Members of this House were given a chance to put some real action behind the slogan. ""Support the Troops."" because one of the spending votes that we had before us included a provision to support the 21st Century Veterans Bill of Rights. This Bill of Rights will restore full. 4year college scholarships to veterans of the Iraq and Afghanistan Wars to help make these troops. these soldiers part of an economic recovery like the veterans of World War H. The first 2 years of the new GI Bill would cost what we spend in 2 days in Iraq. Imagine that. We could provide our veterans with 2 years of the GI Bill for 2 days of what we spend in Iraq. And yet some folks here in the House could not bring themselves to support the provision. All I can say is. what does that say to our brave men and women in uniform? Veterans who have sacrificed for our country deserve to receive our Nations support. The administration sent them to Iraq. and because they are vigilant and dedicated. very few of us standing here today serving in the U.S. House of Representatives or Senate have sent our sons and daughters over there. We havent had to watch our kids be killed or wounded. And we must not let our troops down. A prime example of letting them down comes from one of our Nations top research arms. the National Institute of Mental Health. In a recently released report. the Institute found that the number of suicides among veterans of the wars of Iraq and Afghanistan may exceed the combat death toll because of inadequate mental health care. According to the Director of Community Mental Health Centers. hobbled by financial limits. havent provided enough scientifically sound care. especially in rural areas. Weve lost more than 4.000 of our Nations bravest to deadly attacks in Iraq alone. How can a nation stand by while we lose that many men and women to suicide? It is unbelievable that we would be allowing this to happen. According to a report by the Rand Corporation. soldiers who have been exposed to combat trauma were the most likely to suffer from depression or posttraumatic stress disorder. About 53 percent of soldiers sought treatment during the past year. half of those who received care were judged by Rand researchers to have gotten inadequate treatment. That means about threequarters of those in need of mental health assistance are going without or are receiving inadequate treatment. Is that how a grateful nation shows its appreciation? Meeting the needs of our returning troops should be how we show our appreciation. and it should be paramount in our fiscal deliberations. But we can go one step further. We can bring our troops home. We can reject the administrations call to send more troops into the theater. Once we fully fund the safe and orderly redeployment of our troops and military contractors. we can focus our efforts on the men and women walking with hidden wounds. the wounds of PTSD. I urge my colleagues to reject a blank check for the administrations endless occupation of Iraq. When the House receives the Senatepassed supplemental. we must oppose any bill that does not truly support our troops. We must oppose any spending that is not dedicated to redeploying our soldiers home to their families. We must bring our troops home. We must end the occupation of Iraq. And we must provide the troops with the care and services they need. We must show them just how much we appreciate their service. TANKERS",2008-05-20,CA,2008
"Madam President. today I rise to pay tribute to COL Gregg Blanchard. U.S. Army. on the occasion of his retirement after over 21 years of dedicated service. He is a true patriot and exceptional military leadera living example of what is good about America. Colonel Blanchard and his wife. Barb. both hall from Rapid City. SD. ""Doc."" as he is known to his friends. is a proud graduate of Rapid City Central High School and the University of South Dakota. Barb graduated from Rapid City Stevens High School. and from National College in Rapid City. Colonel Blanchard served successfully in every echelon of the Army. from the platoon to the theater army. He commanded troops at the company and battalion level and served a combat tour in Iraq as the Deputy G4. V Corps. As a logistics officer. Colonel Blanchards entire career has been devoted to the care and support of his fellow soldiers and their families. Over 9 of his 21 years were served overseas. where he tirelessly focused on supporting our warriors and their families. He commanded the 701st Main Support Battalion of the famous 1st Infantry Divisionthe Big Red One. In this assignment. he supervised the training and welfare of over 1.100 soldiers and their families. His superb leadership and organizational ability were critical to the smooth redeployment of the division from Germany to the United States during the drawdown of forces in Europe. Colonel Blanchards superb leadership and positive attitude were contagious and inspired everyone around him to give their best effort. As the Deputy G4. V Corps and Deputy C4. MultiNational CorpsIraq. Colonel Blanchard supervised logistical support to all forces operating in the Iraq Theater of Operations. His superior skills as a leader. planner and communicator led to several notable assignments in the Pentagon with tours on the Army Staff. the Office of the Chairman of the Joint Chiefs of Staff. and the Office of the Secretary of Defense. The Army recognized the unique abilities of Colonel Blanchard and selected him as one of four Active Army officers to serve as a Congressional Fellow in 2003. In that capacity he served this body for a year in the office of Senator Mark Dayton from Minnesota. This assignment led to other legislative liaison assignments in the Army and the Joint Staff. When the first U.S. congressional delegation to Libya in 35 years occurred. thenLieutenant Colonel Blanchard was selected to escort and coordinate the logistical challenges and country schedules for the trip. He was also instrumental in improving the Armys process for congressional notification of our fallen soldiers. and for improving the Armys responsiveness to the tens of thousands of inquiries it receives annually from Members of Congress. In his current assignment as the Deputy Legislative Assistant to the Chairman of the Joint Chiefs of Staff. Colonel Blanchard provides critical assistance to the Senate Foreign Relations Committee and to the Senate Select Committee on Intelligence. His advice and counsel is regularly sought by senior defense leaders in the Army. the Joint Community and by Members of Congress and their staffs. For over 21 years. Colonel Blanchard served this great country from locations all across the world. Whether mentoring and training young troops as a commander. providing for soldiers in combat. developing and affecting policy in the Pentagon. or working with Congress. he served with honor and distinction. He will indeed be remembered as an exceptional officer. a true patriot. a courageous warrior and a dedicated leader with the highest integrity and compassion for all who had the distinct honor of serving with him. Barb and their children. Brittany and Alex. have demonstrated unwavering support throughout Colonel Blanchards distinguished career. This Nation is also grateful for their sacrifices that enabled Colonel Blanchard to serve with such distinction. Wherever he served. COL Gregg Blanchard set the highest standards of service. professionalism and leadership.*",2008-09-24,SD,2008
Mr. Speaker. I rise today in support of our troops. and in support of a responsible U.S. policy in Iraq. I have opposed the Iraq war from the very beginning. Over 5 years later. this war has taken the lives of more than 4.000 of our brave troops. Our armed forces are incredibly strained. and our nations image tarnished in the wake of this foreign relations disaster. I have opposed continued funding of this war in the past. and I will vote against Amendment No. 1. which gives the President another blank check. Amendments No. 2 and No. 3 of this bill. however. are a marked and deliberate shift away from the failed and shortsighted policies of President Bush. And No. 2 requires that all troops be fully trained and equipped before deployment. and calls for a redeployment of U.S. troops from Iraq to begin in 30 days. It also bans any permanent U.S. bases in Iraq and codifies contracting fraud as a criminal offense. Amendment No. 3 will restore the education benefits under the GI bill to include a full. 4year college education for veterans of the Iraq and Afghanistan wars. Mr. Speaker. this war has taken an incredible toll on American troops. their families. and our entire country. We cannot turn back the hands of time. but we can move forward to bring our troops home. end this war. and provide them with the tools they will need to continue their education. As this New Direction Congress has done time and again. today we will tell the President that he is wrong. Let us truly support the troops and vote to bring them home.,2008-05-15,CA,2008
"Mr. President. it is with a heavy heart that I rise today to honor the life and heroic service of SSG Timothy H. Walker. Staff Sergeant Walker. a member of the 4th Infantry Division at Fort Carson. was killed in Sadr City. Iraq on November 8. 2008. when an improvised explosive device detonated near his vehicle. He was 38 years old. A native of Tennessee. Staff Sergeant Walker joined the Army in 1990. He served in Bosnia from 1999 to 2000. Kuwait in 2001. and also served two tours of duty in support of Operation Iraqi Freedom. During his most recent deployment. Staff Sergeant Walker. a combat medic himself. was actively involved in training Iraqis to treat combat wounds on the battlefield. and he served as the medical material coordinator for the Iraqi Security Forces logistics coordination team. which teaches Iraqi police officers and soldiers how to track and receive medical supplies. Throughout his 18 years of service. and in every capacity. Staff Sergeant Walker distinguished himself through his courage. his dedication to duty. and his willingness to take on any challenge--no matter how dangerous. no matter how big or small. His extraordinary bravery and talent earned him more than 20 awards and medals. including the Purple Heart. the Bronze Star. and the Meritorious Service Medal. Staff Sergeant Walker is remembered by those who knew him as a consummate professional and friend who they could turn to in times of need. and who they could always count on to raise their spirits in times of sadness. They recall his knack for giving people nicknames. and the infectiousness of his laughter. And. most of all. they remember his devotion to his wife and children. and to his country. The Greek historian Thucydides wrote that ""the bravest are surely those who have the clearest vision of what is before them. glory and danger alike. and yet notwithstanding. go out to meet it."" Throughout our Nations history. the bravest have gone out to meet every danger that has imperiled our way of life. They stormed the beaches of Normandy and Iwo Jima facing long odds. and now. in 2008. they traverse the mountains of Afghanistan and navigate the cities of Iraq under constant threat of insurgent attacks. The bravest have kept us safe and strong. They will always make us proud. Staff Sergeant Walkers service was in keeping with this American tradition. At substantial personal risk. he braved the chaos of combat zones throughout the world to attend to the injuries of his men. And though their fate on the battlefield was uncertain. his men knew that. in Staff Sergeant Walker. they were in good hands. For the lives he saved. and for the lives he touched. Staff Sergeant Walker will be forever remembered as one of the bravest. To Staff Sergeant Walkers mother Barbara. his father Wayne. his wife Dawn. his children Gregory and Madison. his sister Shelly. and all his friends and family. I cannot imagine the sorrow you must be feeling. I hope that. in time. the pain of your loss is assuaged by your pride in Tims service to his country and by your knowledge that his country will never forget him. We are humbled by his service and his sacrifice.",2008-11-20,CO,2008
"Madam Speaker. I yield myself such time as I may consume. Madam Speaker. I would first like to commend my distinguished colleague. the gentleman from New York . for introducing this important resolution. When the state of Israel was founded in 1948. more than 150.000 Jews lived in Iraq. Iraq was truly a cradle of Jewish civilization. a site of Jewish learning from which one of Judaisms holiest books. the Talmud. emerged. For more than two millennia. as history books will attest. Jews also made vital contributions to wider Iraqi society. Indeed. like Jews throughout the Arab world. Iraqi Jews for most of that long era enjoyed a quality of life far better than that of most Jewish communities in Europe. That all changed for good in 1948. and in the years immediately preceding 1948. when the state of Israel declared Its independence. Throughout the Arab world. Jews then became the objects of official scorn and often were fired from their jobs en masse. In many places. violence ensued against Jewish communities. Continuing to use Iraq as an example. that 150.000strong community by 1952 had shrunk to a mere 30.000. The rest. the other 120.000. had effectively been forced out. Overall. approximately 850.000 Jewish residents of the Arab world were expelled or otherwise forced to leave their homes. abandoning possessions and patrimony. in the years following Israels creation in 1948. Vibrant. generationsold communities withered to nearnegligible numbers. That Iraqi community of 150.000 Jews in 1948 has dwindled to about ten today. In Egypt. a community of 75.000 In 1945 now numbers 50 to 100. In Aden. Yemen. a community of 63.000 in 1948 has shrunk to about 200 today. And 140.000 Jews lived in Tunisia in 1948. fewer than 100 remain. In Morocco. which is hailed today as the bastion of JewishArab coexistence in the Arab world. a thriving community of more than a quarter million Jews lived their lives in peace before 1948. Today. there are perhaps 5.000 Jews residing in Morocco. Some left willingly. most felt they had no choice. For centuries. long before the advent of Islam and long after it. Jewish communities lived peacefully and often prosperously and productively in Arab lands. among Arab people. Their forced relocation and the material value they lost when they were compelled to abandon their homes and other property in Arab countries has never been redressed. Not one Jew from the Arab world has been compensated for his losses. Each one had to start over from scratch in his new land. Compare the Jewish refugee experience with the Palestinian refugee experience. Neither Jewish refugees themselves. nor Israel. which was an underdeveloped country at the time it hosted most of these refugees. sought international aid from United Nations organizations or other international organizations. Both refugees and hosts envisioned and sought full integration into the larger society. The Arab world. in contrast. demanded the international community foot the bill for the refugees. who were to be kept in camps that. to this day. breed frustration. hatred and dependence. The result of these contrasting approaches is this: While the plight of Palestinian refugees is well known throughout the world. has been the subject of numerous U.N. resolutions. and has been a major element in every ArabIsraeli peace plan. the plight of Jewish refugees is rarely mentioned. Nevertheless. the rights and redress of Jewish refugees deserve recognition in any peace settlement. And. indeed. numerous international agreements pertaining to the ArabIsraeli conflict have been codified with the rights of Jewish refugees in mind. U.N. Security Council Resolution 242 calls for a ""just settlement to the refugee problem."" without limiting that problem to Palestinians. Presidents Carter and Clinton each explicitly stated that the issue of Jewish refugees must be part of any comprehensive ArabIsraeli peace agreement. And lest there be any doubt about their status. let me point out this very important fact: The United Nations High Commission on Refugees in 1957 mandated that Jewish people who fled Arab countries are. indeed. ""refugees."" The right of Jewish refugees from Middle Eastern lands to seek redress does not in any way conflict with the right of Palestinian refugees to seek redress. and the resolution before us states this explicitly. This resolution merely expresses the sense of Congress that Jewish refugees also should not be denied their legitimate rights. We are simply seeking to ensure that any comprehensive Middle East settlement is just and fully just to all the parties. That sentiment of basic fairness is one I fully embrace. I strongly support this resolution. And I again congratulate my colleague.",2008-04-01,CA,2008
Mr. Speaker. America expects that when the United States sends our brave men and women into combat. we provide them with the resources to protect themselves and to accomplish their mission. Finally todayafter much delaythis Congress appears to be on the verge of providing our troops the funds they need to continue their courageous efforts in the Iraq and Afghanistanboth humanitarian for the Iraqi and Afghan people and military against those who would promote terror and chaos. Theres no doubt that this proposal is a clear victory for our troops and their families. Thanks to the efforts of Mr. OBEY and Mr. MURTHA. Mr. LEWIS and Mr. YOUNG. this package ensures that our young. warfightersall volunteers (Active. Guard and Reserve)-have the resources they need to protect themselves and do the job theyve been sent to do. But the bill also supports the troops and their families by bringing the Montgomery GI Bill into the 21st Century. The legislation updates the GI Bill of Rights to rec6gnize todays higher costs of higher education. And it also recognizes the new role of the Reserves and the National Guard3.200 from New Jersey will deploy this summer to Iraq with our 50th Brigade Combat Team. But Mr. Speaker. this measure also includes a new. permanent provision that allows current soldiers. sailors. airmen and Marines to transfer their educational benefits to a spouse or a child. Mr. Speaker. this is a huge improvement. Too often our personnel and forced to leave the military service they love in order to pay for their childrens college education. This bill allows experienced Marines. soldiers. airmen and sailors to transfer their benefits to a dependant without separating from the service. This reform is good for the servicemember. good for the families and good for the Army. Navy. Air Force and Marines. My colleagues. the supplemental we vote on today is far from perfect. However. it represents a clear victory for our troops and their families.,2008-06-19,NJ,2008
ida. I thank the gentleman for recognizing me. Mr. Speaker. I rise today in support of my bill. H.R. 5168. which will rename the post office on Cortez Boulevard in Brooksville. Florida. after Private First Class Cody Grater. Cody was a resident from my district who lived in Spring Hill. He gave the ultimate sacrifice. his life. for his country while serving in Iraq. Cody Grater joined the Army in 2006 when he was only 19 years old. Actually. my grandson went to high school with him. so this tragedy certainly did hit home with our family. Cody was proud to be serving his country and hoped to make a career out of his service in the Army. By the time of his death in July 2007. Cody had received the Purple Heart. the Bronze Star Medal. the Combat Action Badge and many other honors. While serving on guard duty in Baghdad. the rooftop where Cody stood guard was struck by a rocketpropelled grenade. Just two weeks earlier. Cody been on leave in Florida with his family. where he was telling people about his previous experiences in Iraq. sharing it with his friends. family and former high school mates. Even though he was just at the halfway point of his tour of duty. Cody expressed plans to reenlist after his initial service in the Army was completed. I hope that this act of renaming the post office will memorialize Codys brave and selfless life. Cody Grater epitomizes the courage and patriotism of our volunteer military. and we must never forget his great sacrifice to our Nation. I urge my colleagues to support this bill. which rightfully honors Cody Grater.,2008-04-01,FL,2008
"Mr. Speaker. Mahmoud Ahmadinejad. Irans vitriolic. antiAmerican. Holocaustdenying leader. just concluded the first ever trip to Iraq by an Iranian President. Many commentators in the Middle East hailed the visit as a diplomatic success for him. Before our invasion. no Iranian President would have dared to step foot inside Iraq. He was received by Iraqi Prime Minister Nouri alMaliki not with one. but four kisses for luck at a staged press conference with Iraqi media. I quote Ahmadinejad: ""The Americans have to understand the facts of the region. Iraqi people do not like America."" After 6 years in Iraq. 4.000 American lives lost. tens of thousands wounded. and $570 billion spent. this is what we have to show for it? Irans antiAmerican leader being given the opportunity to try to humiliate us at a joint press conference with Iraqs leader? Mr. Speaker. we are seeing the fruition of our strategic blunder in Iraq. The groundwork has been laid for a Shiitedominated Iraqi theocracy. loyal to Iran and diametrically opposed to our strategic interests in the region. We can stay this course or chart a new direction that will end this failed policy and bring our troops home. Its about time we chose a direction that is worthy of the patriotism of our troops and the sacrifices of their families.",2008-03-05,VA,2008
"Mr. Speaker. as we prepare to mark the unfortunate 6year anniversary of the war in Iraq. a war that is being financed by deficit spending. its important to recognize the serious effects this war is having on our military. Our generals are warning that our military has been stretched and strained too far. Perhaps thats why in a recent poll of 3.400 present and former military officers. 88 percent of them said that the demands of the war in Iraq have ""stretched the U.S. military dangerously thin."" This is the worst readiness crisis since the Vietnam War. and military officers are justifiably worried about military preparedness. Military personnel are so concerned that nearly threequarters of the officers surveyed in that recent poll said that their civilian leaders are setting ""unreasonable goals for the military"" in Iraq. And due to multiple deployments. the Army is facing a shortage of officers and enlisted personnel. Mr. Speaker. the 110th Congress is listening to the military. We will continue to push for a new direction. a new change. and an end to the war in Iraq.",2008-03-05,NH,2008
"Mr. President. I rise today to pay tribute to the undaunted courage and fighting spirit of one soldier from the Commonwealth of Kentucky. CPL Joseph H. Cantrell IV was lost on April 4. 2007. in Taji. Iraq. when an improvised explosive device detonated near his vehicle during combat operations. The Westwood. KY. native was 23 years old. For his valor in uniform. Corporal Cantrell received several awards. medals and decorations. including the National Defense Service Medal. the Army Commendation Medal. the Bronze Star Medal. and the Purple Heart. After Corporal Cantrell was gone. his mother. Sondra Adkins. met a woman at a hospital who said that her nephew was also a soldier. He had been wounded and then saved by an Army medic. and now was going to name his son after the medic who had treated him. That medics name was Joey. ""My son saved her nephews life."" Sondra reveals. Those who knew Joey growing up in Boyd County. in northeastern Kentucky. were not surprised at the impact the young man could have on others. Sondra remembers when an excited Joey called her to say ""there is nothing more beautiful than bringing a baby into the world."" ""By chance. he got to deliver a baby during his Army training."" Sondra says. ""He was high on life that day. That wasnt a planned event. He called and said. Youre not going to believe this . . . I got to deliver a baby."" Joey was an Army medic who saved lives in Iraq. He brought the same enthusiasm to his job that he once had as a child who would dress up in camouflage and green paint on Halloween and go out as ""G.I. Joey."" At Westwoods Fairview High School. Joey was a member of Whos Who and the National Honors Society. and played football and ran track. ""I didnt want him to run track because he was so short."" Sondra recalls. ""The hurdles came up to his hipbone. But he could clear those hurdles and come out . . . as the best hurdle jumper. . . . Track was his calling. He could flatout fly."" Joeys dad. Joe Cantrell. remembers eating lunch with his son just before a big hurdle race. ""We went to eat and Joey told me. Dad. Im going to win this because they dont think I can."" Joe says. ""When the gun went off. all they saw was his back end. When hed get his confidence built up. he was fun to watch in sports."" ""Joey had the perfect life in high school."" Sondra adds. ""Dating the head cheerleader. excelling on the football team. He was very outgoing."" Joey graduated from Fairview in 2002. and attended Ashland Community College. One day he came to his mother and said. ""Mom. I have. something to prove."" ""I said. You dont have anything to prove to anybody."" Sondra says. ""He replied. Youre right. I have to prove this to myself. I was prepared for my son to move out. but I wasnt prepared for my son to live halfway around the world."" Joey enlisted in the U.S. Army on March 31. 2005. ""He joined the Army to see how high he could fly without someone to catch him."" his father. Joe. says. ""There was no quit in him."" Joey was assigned to the 2nd Battalion. 8th Cavalry Regiment. 1st Brigade Combat Team. 1st Cavalry Division. based out of Fort Hood. TX. and in October 2006. he was deployed to Iraq in support of Operation Iraqi Freedom. One day he called his mom from Iraq after saving a fellow soldiers life. ""Mama. the only thing the soldier was worried about was if he would be able to walk again and continue serving his country."" he told her. ""He loved his job."" Sondra adds. ""Theyre out there to do a job just like all of usbut theirs is the most dangerous of all."" Joe says that Joey eventually wanted to study sports medicine. Sondra recalls Joey wanting to be a doctor. perhaps an obstetrician. On the day of Joeys funeral. students from the local schools lined up alongside the road holding flags to watch the procession drive by. ""I couldnt believe the turnout from the community."" Sondra says. The city of Westwood dedicated Main Street in Joeys memory. Mr. President. our prayers are with the Cantrell family after their tragic loss. We are thinking of Joeys mother. Sondra Adkins. his father. Joe Cantrell. his brother. Chase Adkins. his stepfather. Bryan Adkins. his grandmother. Pehylien Mullins. his aunts Anita Hollo. Jeannie Mullins. Elisa Lambert. and Janie Hill. and other beloved family members and friends. Joey was predeceased by his grandfather. Claude Mullins. At Boyd County High School in Ashland. a teacher named Mary Beth Leadingham Patton started ""Project Joey."" Mary Beth is an old friend of Joeys mother. Sondra. ""She was one of the first visitors to come to my house to see my Joey when he was born."" Sondra recalls. Project Joey is simple: When Mary Beths kids pass someone in uniform. they stop and say thank you. ""Those young men and those young womenwe truly do not know what theyve had to see in their lives."" Sondra says. ""We should always be thankful that we have someone whos gone that extra mile for all of us."" Sondra. of course. does know some of what our men and women in uniform have seen. as she watched her little Joey grow into a man. a patriot and a dedicated soldier. And although he is gone. it is not too late to thank CPL Joseph H. Cantrell IV. This United States Senate is honored to pay tribute to his life of service. and we pause with reverence for the sacrifice he made on his Nations behalf. Mr. President. I yield the floor. I suggest the absence of a quorum.",2008-05-15,KY,2008
I think war funding bills ought to be about war funding. Last week. the Democrat Congress tried and failed to pass an Iraq funding bill by piling billions of dollars in unrelated domestic spending and higher taxes on the backs of our soldiers. But because House Republicans took a stand. the American people could plainly see that the majority of the majority is willing to cut off funding to our soldiers. even when they are in harms way. With Memorial Day just around the corner. this Congress should stop playing politics with funding for our troops. We should pass a clean Iraq funding bill. legislation authored by Representative JERRY LEWIS of California. and we should pass it this week. As we prepare to remember the heroes of conflicts past. lets make sure that todays heroes have the resources they need to get the job done and come home safe.,2008-05-21,IN,2008
Madam Speaker. I yield myself such time as I may consume. Madam Speaker. I rise today to very sincerely thank my good friend from Missouri for his leadership in bringing this revised edition of the National Defense Authorization Act to the floor in an expedited manner. Its unfortunate that we find ourselves in this position. but through Mr. SKELTON and Mr. HUNTERS leadership. we were able to find a mutually agreeable compromise in an expeditious manner. On December 12. the House passed the National Defense Authorization Act. as my good friend just pointed out. by a vote of 37049. This amended version is a good bipartisan bill. with very few changes from the original legislation. In section 1083. we ensure terrorism victims have the legal redress against state sponsors of terrorism. while granting the President the waiver authority to protect our relationship with the new government of Iraq. This provision was the crux of the issue that brought this bill back to the House after we sent it to the President. and its something that is near and dear to many of our hearts. and some of us worked very closely with Members of the other body. in particular Senator LAUTENBERG. over several years to bring the language that we had in the original bill to the attention of the House and inclusion in the NDAA bill. The new version simply gives the President the ability to waive the totality of this pertinent section as to claims against Iraq for terrorism acts that occurred before or on the date of enactment of the fiscal year 2008 NDAA bill. As my good friend. Mr. SKELTON. just pointed out. this is perhaps a better way to write this because certainly we cant or shouldnt hold the current government of Iraq responsible for things done by its predecessor. Saddam Hussein. And so this is a good compromise and a good effort. We also make some other provisions. We make the 3.5 percent acrosstheboard pay raise and targeted pay raises retroactive to ensure American servicemembers are not penalized due to this delay. Overall. the defense bill takes care of the brave men and women serving our country at home and abroad. It authorizes $506.9 billion in budget authority for the Department of Defense and the national security programs of the Department of Energy. Additionally. it supports current operations in Iraq. Afghanistan. and elsewhere in the global war on terrorism by authorizing $189.4 billion in supplemental funding for operational costs. personnel expenses. and procurement of new equipment for fiscal year 2008. Once again. I want to acknowledge the leadership of Chairman IKE SKELTON and Ranking Member DUNCAN HUNTER for their hard work in shepherding this vital legislation expeditiously through their chamber. Through their work. this bill guarantees that our service men and women will get what they need. and when they need it. Madam Speaker. I reserve the balance of my time.,2008-01-16,NJ,2008
"Mr. President. I rise today to speak in opposition to pulling our troops out of Iraq based on political timetables conceived in the Senate. I have voted against similar measures in the past. I intend to vote against them again this week. These bills do nothing more than tie the hands of our commanders on the ground while pandering to special interests here in the United Statesantiwar groups. These are the same commanders who are risking their lives daily that our mission in Iraq can continue to succeed. And our mission is succeeding. General Petraeus is succeeding. Violence in Iraq is at the lowest since the insurgency began. Suicide bombings are down 70 percent. IED attacks have been cut in half. The surge is working. Since it began less than a year ago. we have succeeded in putting alQaida on the run. while rooting out the terrorists neighborhood by neighborhood. In return. Iraqis have partnered with U.S. troops. forming their own security forces. and stabilizing their own neighborhoods. These efforts have served to unite torn communities. such as Anbar Province. and pave the way for political reconciliation. The other side has said for months the surge has failed because it has not created an environment for political progress in Iraq. Well. they are wrong. The correlation between the surge and security is obvious. In the past few weeks. as we continue to see increased stability throughout Iraq. the Iraqi Government has made great political strides. On February 13. the Iraqi Council of Representatives passed three key pieces of legislation: An amnesty law. the 2008 budget. and a provincial powers law. These political milestones are made possible by Sunnis. Shiites. and Kurds reaching out to each other and working to find solutions that represent all Iraqis. This is General Petraeuss counterinsurgency at work. It worked when he was commander of the 101st Airborne Division in Mosul. and now it is working all across Iraq. So I ask my colleagues across the aisle: Why. when you see our mission in Iraq is succeeding. and the Iraqi people are making real political progress. do you want to pull the rug out from underneath our commanders and our troops? Last July. the Senate overwhelmingly supported. by a vote of 94 to 3. a senseoftheSenate amendment stating that it is in our national security interests that Iraq not become a failed state and a safe haven for terrorists. Well. wake up. Cutting and running from Iraq will only benefit the terrorists. while jeopardizing our national security and that of the Iraqi people. Make no mistake. Iraq is the central battleground in our fight in the global war on terror. This is not just my opinion. Osama bin Laden has called Iraq the ""central front"" in his war against America. He knows that the premature withdrawal of U.S. troops from Iraq will strengthen his terrorist organization. enabling him to set up training camps in that country. Although it has been over 6 years since we have experienced a terrorist attack on U.S. soil. we must never forget that there are those out there who wish to do us harm on a daily basis. And those who wish to do us harm will benefit if we pull out of Iraq and leave a failed state behind. AlQaida and its allies flourish and multiply in the chaos of failed States with no rule of law or respect for human rights. Instead of debating a cutandrun strategy in Iraq that has already failed on the floor of this Senate four times. we should be focusing on how to provide the defenders of our freedomour commanders and our troopswith the necessary tools to complete their mission. Last week. I had the opportunity to meet with the new commanding general of the 101st Airborne at Fort Campbell. KY. Located on the southern border between Kentucky and Tennessee. the Fort Campbell community has felt the effects of deployments and casualties. Right around 200 soldiers from Fort Campbell have given their lives for their country. Thousands of good men and women have spent tours of 15 months away from their familiessome four. some three. others two. and some one: tours of 15 or 12 months from the 101st Airborne in Iraq. Speaking with the commanding general only reinforced my belief that we have some of the finest patriots serving in our Nations military. The brave men and women who answer the call to defend our Nation. and the families and communities who support them. are our most valuable national asset. I do not want to see their unbelievable efforts in Iraq fail. We as a nation have invested too much to hand a big victory to alQaida in Iraq. This political show needs to end. In April. General Petraeus will report back to Congress on the state of our mission in Iraq. As Senators who voted in support of his confirmation. we owe him this opportunity to present his report to us. instead of cutting him off at the knees right before his report. We should show him the respect of listening to his report. We owe an honorable man. who has spentI want you to remember thiswho has spent most of the last 5 years away from his family in Iraq to see that freedom in America is preserved. I urge my colleagues to join me in giving General Petraeus this opportunity and opposing these bills. Mr. President. I yield the floor.",2008-02-27,KY,2008
Well. as we begin to wind down. we started this discussion about the impact of Iraq and the economy. and the economy and Iraq. And I think we started it from the beginning saying this country. we Americans have spent $600 billion on this effort in Iraq. And at a minimum. as weve discussed tonight. what could we do. certainly in the future. in terms of Iraq. from the right standpoint. taking responsibility and making it stand up and step up for itself and paying for its reconstruction. its fuel needs that Americans are having to pay for right now. and the training of its military. And those resources. those American dollars can certainly be applied in a way to make us safer in dealing with. as you express. national security interests by taking us away from the addiction to oil and coming up with wonderful new renewable energy sources. The technology is there. its being developed. its being refined. We can take the question of the jobs and our economy right now. and of course the environment. And so. as we begin to wrap up. if you can give some final thoughts as to how the Iraq and the economy are tied together and how we can get beyond this point and do good things for this country.,2008-04-16,FL,2008
Mr. Speaker. I rise today to recognize the service of Ravdan Bold. Ambassador of Mongolia to the United States. Ambassador Bold is retiring as Mongolias emissary to the United States. and I want to thank him for his service on behalf of the Mongolian people. As a member of the House Foreign Affairs Committee and cochair of the Mongolia Caucus. Ive had the pleasure of getting to know Ambassador Bold over the past few years. During his tenure. America celebrated the 20th anniversary of diplomatic relations between our countries. He is an honest and capable public servant whose work here in Washington has been vital to the growth of democracy in Mongolia. Mongolia remains a strong and strategic partner of the United States. Mongolian troops proudly serve in Liberia. Afghanistan. Kosovo and Iraq. Im particularly grateful for Mongolias continued support of our efforts in Iraq and Afghanistan as the central front in the larger global war on terrorism. and I look forward to working with the future ambassador to strengthen this partnership. I wish Ambassador Bold. his wife. Oyuum. his two daughters. Buyandelger and Buyanjargal. all the best in the years to come. In conclusion. God bless our troops and we will never forget September the 11th.,2008-01-22,SC,2008
